,dataset,method,exp,total_hr,total_ndcg,best_epoch,head_hr,head_ndcg,mid_hr,mid_ndcg,tail_hr,tail_ndcg,balance
22,Movielens,AMNS,2,0.010513639057213312,0.004677066588277834,175,0.01446485670170745,0.006071803401648898,0.013816749722317629,0.006133950684140838,0.008677415767240472,0.00394302588542619,0.9095541953424077
23,Movielens,AMNS,3,0.010886395351059966,0.0049817288113939455,100,0.007099723243498611,0.003242042909784794,0.008182259587329942,0.0037264351888604127,0.012509941064438345,0.0057314463912596985,0.8693249617514677
24,Movielens,AMNS,4,0.010265134861315544,0.00480077612003203,175,0.010616408588409138,0.004749699053296548,0.012591860562537697,0.005633795197791426,0.009501770265128317,0.0045660189228459965,0.9523839634862608
25,Movielens,AMNS,5,0.011249593791218244,0.005084638376332616,175,0.006568902814078154,0.0028198205398434466,0.009750117711848255,0.004265610024106745,0.01271241409900729,0.005820039478768934,0.8450192469985893
26,Movielens,AMNS,6,0.010733469692045954,0.004804176447174782,175,0.00802865899498441,0.0034318816177197242,0.010093086676586637,0.004267745079587856,0.011512038251205692,0.005261625141580014,0.9058886597014489
27,Movielens,AMNS,7,0.010637891155162197,0.004753120066784635,200,0.006303492599367926,0.002789278936515398,0.007790295056200365,0.0033591398364345476,0.012423166906765941,0.0055926322334665934,0.8408273292446392
28,Movielens,AMNS,8,0.01145986657236251,0.005153441847285137,175,0.007696896226596625,0.0031614275626105737,0.005144534471075712,0.0021353962186822536,0.014144187700601968,0.006478481124327104,0.7541196430839203
29,Movielens,AMNS,9,0.010599659740408694,0.004703093026812544,175,0.005440909401559683,0.0022214331146708415,0.011366971402757765,0.004962975688479394,0.011497575891593625,0.005167288093618528,0.8410051965110024
30,Movielens,AMNS,10,0.011345172328102001,0.005016841988313874,100,0.010218293266343796,0.0045059682078831065,0.01092601130523699,0.004552975694210115,0.011714511285774635,0.005265113686440354,0.964668783044766
31,Movielens,AMNS,11,0.011249593791218244,0.005082625539356395,150,0.01214251732299295,0.005410208159043137,0.013865745288708826,0.006234001556653675,0.010282737684179958,0.004671363042718,0.9361505801917235
32,Movielens,AMNS,12,0.01145986657236251,0.0050500577012694845,100,0.005839024723625025,0.002560870154255064,0.012934829527276077,0.005460926862356763,0.012249618591421131,0.005471325631156505,0.8562037444525957
33,Movielens,AMNS,13,0.011622350085064898,0.005342575717290365,25,0.0069006655824659395,0.002820526795959448,0.00930915761432748,0.003981392670771476,0.01333429556232619,0.006294074948079081,0.8231790845003426
34,Movielens,AMNS,14,0.011010647449008851,0.004855087610028233,175,0.008692184531759982,0.00371691032052541,0.014747665483750377,0.006359388741132308,0.010412898920688566,0.004659130367855556,0.8804502831820259
35,Movielens,AMNS,15,0.01087683749737159,0.004963831100052636,150,0.007763248780274182,0.003518852523494319,0.010289068942151425,0.004362459906468594,0.011728973645386703,0.00545629078350523,0.9031612776009873
36,Movielens,AMNS,16,0.011737044329325408,0.005332302423137052,175,0.006502550260400597,0.0028637524818494317,0.009358153180718677,0.00391368896479742,0.013580155675731337,0.006289093025270452,0.8252399716864545
37,Movielens,AMNS,17,0.011268709498594995,0.0050316636095926685,200,0.008095011548661967,0.003360682897219453,0.009064179782371494,0.0039804504960110985,0.012611177581722819,0.005706166169306053,0.8801576100469772
38,Movielens,AMNS,18,0.01092462676581347,0.004830629374170093,150,0.005308204294204569,0.002438448740484025,0.014306705386229602,0.006548274611301382,0.011150479260904005,0.004845023426132883,0.8019176801619675
39,Movielens,AMNS,19,0.011029763156385602,0.005014439519652525,100,0.007962306441306853,0.003562221406084231,0.010436055641325017,0.004811551640004224,0.011873597241507378,0.005390854056740388,0.9114351696406561
40,Movielens,ANS,0,0.006126584214248848,0.0028253162635899034,200,6.635255367755711e-05,2.2117517892519036e-05,0.0,0.0,0.00925591015172317,0.004270274978064563,0.3368148340330507
41,Movielens,ANS,1,0.004453959818783094,0.002178779033291822,175,0.00597172983098014,0.0031395470451967516,0.0,0.0,0.0054378472141373615,0.002612492068821157,0.6361425635766187
42,Movielens,ANS,2,0.001309425955307476,0.0005238438130740921,100,0.0,0.0,0.0,0.0,0.001981343266853241,0.0007926484179652293,0.3335855565492055
43,Movielens,ANS,3,0.0090608452965802,0.0044229419838580164,200,0.005175499186849454,0.002293275940917975,0.0017638403900831015,0.0007903907782165087,0.012061607916464255,0.005959372334713506,0.6189474171196705
44,Movielens,ANS,4,0.004893621088448378,0.00238955968255299,50,0.0,0.0,0.0,0.0,0.007404728121378535,0.0036157355584559053,0.3333886425239557
45,Movielens,ANS,5,0.0020549385430007837,0.0010608136780815938,150,0.0,0.0,4.899556639119726e-05,1.4162894889217981e-05,0.003094944956982435,0.00160097781541498,0.3393019398347318
46,Movielens,ANS,6,0.003976067134364307,0.0017617294290665688,175,0.0,0.0,0.0,0.0,0.00601634159862006,0.0026657412190050855,0.33340835092817556
47,Movielens,ANS,7,0.003698889377401411,0.0017858296581648016,150,0.0,0.0,0.0,0.0,0.005596933169870104,0.0027022082116287286,0.3334073386588823
48,Movielens,ANS,8,0.004425286257717967,0.0020218408272847307,125,0.0,0.0,0.0,0.0,0.00669607250038723,0.0030593258775360975,0.33339870080243095
49,Movielens,ANS,9,0.004731137575745991,0.002208751396516787,200,0.0,0.0,0.0,0.0,0.007158868007973389,0.0033421475188443153,0.3333931697253403
50,Movielens,ANS,10,0.004788484697876245,0.002354049617022233,175,0.0,0.0,0.0,0.0,0.007245642165645793,0.0035620038992049924,0.33338947677467323
51,Movielens,ANS,11,0.004033414256494562,0.0020263560501732228,125,0.012076164769315395,0.0064853179211632,0.0,0.0,0.0034709663068961884,0.0016526027961004505,0.4687358046699437
52,Movielens,ANS,12,0.005228145967541529,0.002439990539180075,150,0.0010616408588409137,0.0003588364005358904,0.00034296896473838084,0.00011185604622964302,0.007578276436723345,0.003580814293747397,0.42923269055380986
53,Movielens,ANS,13,0.006805191826123526,0.003259278731979303,150,0.0,0.0,0.0003919645311295781,0.00018949729591195282,0.010181501166895486,0.004875806004041805,0.3583119041205728
54,Movielens,ANS,15,0.003976067134364307,0.0016420274014524662,200,0.0,0.0,9.799113278239453e-05,2.8325789778435963e-05,0.005987416879395925,0.0024762543132429943,0.3409520053125914
55,Movielens,ANS,17,0.0067765182650583984,0.0031690473281154696,150,0.0,0.0,0.0,0.0,0.010253812964955823,0.004795208587740593,0.3333750390244693
56,Movielens,ANS,19,0.0017299715175960087,0.0007630832023678597,175,0.0,0.0,0.0,0.0,0.0026176870897842088,0.001154650829191285,0.33350650087860445
57,Movielens,MNS,0,0.008315332708886892,0.0037332117592969944,75,0.0025213970397471703,0.0009954332215659839,0.005683485701378882,0.0025066418340671166,0.010355049482240296,0.004691997941600217,0.6992599091041043
58,Movielens,MNS,1,0.009280675931412841,0.004233005005988364,50,0.0033176276838778555,0.0014087063511445924,0.0045075921079901484,0.001852395882419543,0.011989296118403917,0.0055512948189209,0.6866197001058326
59,Movielens,MNS,2,0.009051287442891824,0.004128060591120545,50,0.002587749593424727,0.0010996987187405812,0.004409600975207754,0.0018131086107592842,0.011830210162671176,0.0054714480790843635,0.6523966469851681
60,Movielens,MNS,3,0.00881234110068243,0.003928226046463275,25,0.001990576610326713,0.0007332632652714048,0.005830472400552475,0.002436940399271496,0.011179403980128141,0.005064799071042062,0.6493522302826038
61,Movielens,MNS,4,0.009787242176896756,0.004430026092313635,75,0.0028531598081349557,0.0011177831981884498,0.006418419197246842,0.002796225726069439,0.012293005670257333,0.005634228603703184,0.6846675635028447
62,Movielens,MNS,5,0.009538737980998987,0.004314660920623787,50,0.0045119736500738835,0.0018314115741984163,0.00627143249807325,0.0026049380936452367,0.011598812408878096,0.005360584643658955,0.7598524265623919
63,Movielens,MNS,6,0.00802859709823562,0.003557555498121249,75,0.003782095559620755,0.001552077708464542,0.004164623143251767,0.0016976112688292984,0.010094727009223082,0.004543685219055858,0.744099514963688
64,Movielens,MNS,7,0.00872632041748705,0.003962679145907655,25,0.0028531598081349557,0.0011286129858038777,0.004899556639119726,0.0021721266034115806,0.011136016901291937,0.005108926949719989,0.6844764327746502
65,Movielens,MNS,8,0.009003498174449946,0.0041361836331820865,75,0.003649390452265641,0.0014658589676075514,0.0038216541785133866,0.001601500986769359,0.011700048926162568,0.005466391898575681,0.6874846790325015
66,Movielens,MNS,9,0.009070403150268577,0.003989584108041143,200,0.004180210881686098,0.0017729425616170118,0.0039686408776869785,0.0016891008853692558,0.011642199487714298,0.005151776329932737,0.7320155330831362
67,Movielens,MNS,11,0.008754993978552176,0.003985668715628406,50,0.002455044486069613,0.0010103430490691532,0.002988729549863033,0.0011234108812742084,0.011830210162671176,0.005479048416139806,0.6086829290090088
68,Movielens,MNS,13,0.00867853114904517,0.004023072536220298,50,0.003583037898588084,0.001384159512576069,0.005634490134987686,0.0024186019995094906,0.010687683753317847,0.005071857163994166,0.7229873094418748
69,Movielens,MNS,15,0.008802783246994055,0.003917490434666149,200,0.00391480066697587,0.0016132627932701222,0.006614401462811631,0.002659386175025355,0.010514135437973037,0.004791086964934276,0.7662686397778646
70,Movielens,MNS,16,0.008458700514212528,0.003756502281368283,125,0.004578326203751441,0.0018194110806243984,0.004605583240772542,0.001890992132445218,0.0104418236399127,0.004729369144166876,0.7701474631673833
71,Movielens,MNS,17,0.008668973295356795,0.003930129001334319,150,0.00437926854271877,0.0016526430099438167,0.00431160984242536,0.0018983854782825232,0.010890156787886792,0.005026257295627122,0.73779612968847
72,Movielens,MNS,18,0.009022613881826697,0.00410119382441011,100,0.0028531598081349557,0.0012515604355309738,0.003527680780166203,0.0014892267761946756,0.011989296118403917,0.005493297229096357,0.6565833731268809
73,Movielens,MNS,19,0.008735878271175425,0.00403243665714009,25,0.0029195123618125127,0.001141019473473753,0.0037726586121221892,0.0015703574907976344,0.01146865117236949,0.005389403945480201,0.6503853811333167
74,Movielens,PNS,0,0.006556687630225756,0.002921182522274933,125,0.0025213970397471703,0.0009886244798430913,0.0031847118154278223,0.0013045207442434635,0.008431555653835325,0.0038196073978203357,0.6912635859611762
75,Movielens,PNS,1,0.008449142660524152,0.003864113523816133,50,0.00391480066697587,0.0017661571739067028,0.004605583240772542,0.002025917235048761,0.010571984876421307,0.004863980467813224,0.76142203517863
76,Movielens,PNS,2,0.008420469099459026,0.0038741886968536713,25,0.00942206262221311,0.0044771718119019,0.010877015738845792,0.004887594031970625,0.007477039919438873,0.0034436255397122767,0.9248443394663048
77,Movielens,PNS,3,0.008047712805612372,0.003714676150695071,50,0.0045119736500738835,0.0020952620532054796,0.004213618709642965,0.0018721833019859722,0.009950103413102407,0.004611507203061747,0.7871357764967875
78,Movielens,PNS,4,0.00879322539330568,0.004081624909679344,25,0.00849312687072731,0.004073191289084102,0.0074473260914619845,0.003354767018499319,0.00925591015172317,0.004298013012872102,0.9463742015061305
79,Movielens,PNS,5,0.008821898954370806,0.004090239692954278,25,0.008095011548661967,0.0038356541316650304,0.00842723741928593,0.003841832265081268,0.009096824195990427,0.004219052125258772,0.9785154129878237
80,Movielens,PNS,6,0.007923460707663487,0.0035662192734897615,50,0.003782095559620755,0.0017150117624618823,0.005291521170249305,0.0023376072071678504,0.009603006782412788,0.004332369202225764,0.7919087663916892
81,Movielens,PNS,7,0.00829621700151014,0.0037906622818471864,50,0.004445621096396326,0.00198835892211981,0.004703574373554937,0.001981056185650736,0.010195963526507553,0.004717648867821323,0.789994395702436
82,Movielens,PNS,8,0.008602068319538164,0.003934411422680804,75,0.00391480066697587,0.0016319279721567642,0.004458596541598951,0.0018935944767070833,0.010846769709050588,0.005038666485350307,0.7348167501597587
83,Movielens,PNS,9,0.00892703534494294,0.004103130312025833,50,0.004777383864784112,0.002193377562377631,0.005928463533334869,0.00250174071957534,0.010716608472541982,0.0049920759827167165,0.8074012850054222
84,Movielens,BNS,0,0.006470666947030375,0.0031201414339143713,125,0.00013270510735511422,4.304941806282805e-05,0.00053895123030317,0.00019786249119193772,0.009603006782412788,0.004653419589219143,0.37205076315499597
85,Movielens,BNS,1,0.00569648079827194,0.0024964897200346597,125,0.00033176276838778557,0.00011537999325200708,0.0013718758589535234,0.000543180375020997,0.008142308461593976,0.00359205275305135,0.4547567137424503
86,Movielens,BNS,2,0.005199472406476401,0.0023319064038117955,100,6.635255367755711e-05,2.2117517892519036e-05,0.0002939733983471836,0.00010134182034966956,0.007766287111680222,0.0034937635919804573,0.36021671162809177
87,Movielens,BNS,3,0.004817158258941372,0.0021596042156819466,175,0.0,0.0,0.0006369423630855645,0.0002427564617325968,0.007101018569525119,0.003196124909930773,0.38044851094221144
88,Movielens,BNS,4,0.00466423259992736,0.002309423424982681,25,0.00033176276838778557,0.00012102067807258238,0.00107790246060634,0.00040672106531086205,0.006667147781163095,0.0033480456565498215,0.44496865945578723
89,Movielens,BNS,5,0.007923460707663487,0.0036214576821157634,150,0.0006635255367755711,0.00022672014648840368,0.0016168536909095096,0.0006951849454490277,0.011367414655085017,0.00522514926479368,0.4579316750755613
90,Movielens,BNS,6,0.0064802248007187506,0.002901080983250015,75,0.0004644678757428998,0.00015387735614659623,0.002008818222039088,0.0008321302830078482,0.009111286555602494,0.0041105731907879455,0.4824683348297849
91,Movielens,BNS,7,0.006948559631449162,0.0031979450497444306,125,0.00026541021471022843,8.372145502362617e-05,0.002400782753168666,0.0010589953372057911,0.009747630378533462,0.004508095760870696,0.47805271212539946
92,Movielens,BNS,8,0.004673790453615736,0.0021370875302521536,175,0.0,0.0,0.0006369423630855645,0.00027133624032514824,0.006884083175344107,0.0031536179481608737,0.3862026437314253
93,Movielens,BNS,9,0.004387054842964464,0.001967704328415108,100,0.00013270510735511422,6.10439897451694e-05,0.0002939733983471836,0.00010640044168016236,0.006522524185042421,0.002932697593162155,0.38252812972174866
94,Movielens,BNS,10,0.005218588113853153,0.002418450999271116,100,0.00019905766103267132,6.008619852070948e-05,0.0005879467966943672,0.00023468941832628307,0.007679512954007817,0.003577080705838911,0.39448131493502403
95,Movielens,BNS,11,0.0064611090933419995,0.0030368454078391447,175,0.0,0.0,0.0003919645311295781,0.00014768917021282948,0.009660856220861058,0.004551574295811699,0.3543266548453867
96,Movielens,BNS,12,0.006078794945806969,0.002716543733555557,200,6.635255367755711e-05,1.918018940455138e-05,0.0006859379294767617,0.00031498046437900104,0.008981125319093888,0.004013352307171348,0.38755842632666726
97,Movielens,BNS,13,0.006069237092118594,0.0027155235776851632,100,0.00033176276838778557,0.00012253841668298003,0.0009799113278239453,0.0003670822572818431,0.008822039363361145,0.003973901219968439,0.42480339422146907
98,Movielens,BNS,14,0.0060214478236767155,0.0026824276121168705,175,0.0005308204294204569,0.00018796369197652537,0.000734933495867959,0.00034836252808367153,0.008778652284524943,0.003915087813019503,0.441844333314083
99,Movielens,BNS,15,0.006680939728174641,0.0030765779921929468,100,0.00033176276838778557,0.0001709207658610341,0.0018128359564742987,0.0007552567881207663,0.009501770265128317,0.004395100989088982,0.47081112755810084
100,Movielens,BNS,16,0.006556687630225756,0.0029316611887427674,100,0.00026541021471022843,8.338933413543854e-05,0.0012248891597799315,0.0004610054227483833,0.009501770265128317,0.004281756510793819,0.42008915124665747
101,Movielens,BNS,17,0.004731137575745991,0.0021470881318742543,175,0.0,0.0,0.0002449778319559863,0.0001092383673243454,0.007086556209913051,0.003216597795213309,0.35528841113162646
102,Movielens,BNS,18,0.0055053237245044255,0.0025300002336265505,150,0.0,0.0,0.0008819201950415507,0.00038302255257139197,0.008069996663533639,0.0037151821991956296,0.3956849429711533
103,Movielens,BNS,19,0.005123009576969395,0.0023212467880117655,100,0.0004644678757428998,0.00021690181301002421,0.0013718758589535234,0.0005003779874473582,0.007245642165645793,0.0033173922069292673,0.487730375288303
104,RetailRocket,RNS,0,0.045146726862302484,0.032972636576402044,150,0.14581814394333922,0.10061955393176665,0.0483831949036368,0.03988706257847904,0.0,0.0,0.5225878961176524
105,RetailRocket,RNS,1,0.033860045146726865,0.029466183913998214,100,0.10415581710238517,0.09026837482206715,0.0322554632690912,0.0322554632690912,0.004484103851845209,0.0017346881630175403,0.5250039007131198
106,RetailRocket,RNS,2,0.033860045146726865,0.026700186422969906,175,0.09374023539214664,0.07877189358199038,0.040319329086364,0.03170679581675219,0.004484103851845209,0.001494701283948403,0.5399086349249147
107,RetailRocket,RNS,3,0.029345372460496615,0.014941373216788229,150,0.08332465368190813,0.03602197597472722,0.0322554632690912,0.01742245320299673,0.004484103851845209,0.004484103851845209,0.6370503774659292
108,RetailRocket,RNS,4,0.040632054176072234,0.029038192998805595,200,0.1354025622331007,0.09095916826267493,0.040319329086364,0.03331126323338003,0.0,0.0,0.5120375910044839
109,RetailRocket,RNS,5,0.02708803611738149,0.023034722737116202,100,0.08332465368190813,0.07055208430860413,0.0241915974518184,0.0241915974518184,0.004484103851845209,0.0019311984129563387,0.5267941866596855
